"Supplementary Table S10. Read-level sensitivity of different model architectures on variable-length reads simulated from 3,269 MAGs excluded from training",,,,,,,
MAG_ID_ENA,ResNet-like CNN,CNN + LSTM,Seq2species,Embed + Pool,Embed + CNN,Embed + LSTM,Embed + LSTM + Attention
MAG-GUT58672,0.000,0.000,0.000,0.076,0.003,0.199,0.694
MAG-GUT58689,0.000,0.000,0.000,0.047,0.003,0.098,0.275
MAG-GUT58695,0.000,0.000,0.000,0.121,0.054,0.310,0.507
MAG-GUT58706,0.000,0.000,0.000,0.052,0.000,0.131,0.375
MAG-GUT58707,0.000,0.000,0.000,0.000,0.000,0.007,0.154
MAG-GUT58768,0.000,0.000,0.000,0.013,0.001,0.045,0.211
MAG-GUT5880,0.000,0.000,0.001,0.149,0.085,0.301,0.623
MAG-GUT5884,0.000,0.000,0.001,0.076,0.007,0.170,0.451
MAG-GUT58856,0.000,0.000,0.001,0.213,0.036,0.299,0.603
MAG-GUT58896,0.000,0.000,0.000,0.061,0.000,0.134,0.411
MAG-GUT58937,0.000,0.000,0.000,0.121,0.022,0.195,0.437
MAG-GUT58938,0.000,0.000,0.000,0.026,0.003,0.056,0.425
MAG-GUT58949,0.000,0.002,0.009,0.216,0.046,0.315,0.524
MAG-GUT58957,0.000,0.000,0.000,0.006,0.000,0.048,0.374
MAG-GUT58986,0.000,0.000,0.000,0.008,0.001,0.036,0.328
MAG-GUT5899,0.000,0.000,0.000,0.054,0.000,0.135,0.393
MAG-GUT59019,0.000,0.002,0.018,0.026,0.005,0.093,0.341
MAG-GUT59039,0.000,0.019,0.035,0.152,0.031,0.257,0.465
MAG-GUT59042,0.000,0.000,0.001,0.006,0.001,0.036,0.305
MAG-GUT59077,0.000,0.002,0.010,0.234,0.050,0.345,0.586
MAG-GUT59114,0.000,0.000,0.000,0.011,0.001,0.042,0.212
MAG-GUT59149,0.000,0.000,0.000,0.035,0.006,0.090,0.341
MAG-GUT5914,0.000,0.000,0.000,0.068,0.005,0.145,0.375
MAG-GUT59155,0.000,0.000,0.000,0.148,0.027,0.241,0.524
MAG-GUT59166,0.000,0.002,0.009,0.221,0.046,0.327,0.546
MAG-GUT59205,0.000,0.000,0.000,0.012,0.001,0.047,0.214
MAG-GUT5920,0.000,0.000,0.002,0.272,0.147,0.475,0.749
MAG-GUT59273,0.000,0.000,0.000,0.001,0.000,0.018,0.348
MAG-GUT59278,0.000,0.000,0.000,0.115,0.025,0.260,0.576
MAG-GUT59296,0.000,0.000,0.001,0.292,0.129,0.492,0.842
MAG-GUT59351,0.000,0.000,0.000,0.006,0.000,0.044,0.355
MAG-GUT59382,0.000,0.000,0.000,0.005,0.001,0.034,0.301
MAG-GUT593,0.000,0.000,0.000,0.018,0.003,0.041,0.332
MAG-GUT59412,0.000,0.000,0.000,0.144,0.002,0.333,0.751
MAG-GUT59472,0.000,0.000,0.000,0.061,0.003,0.253,0.593
MAG-GUT59481,0.000,0.000,0.000,0.005,0.000,0.037,0.210
MAG-GUT5948,0.000,0.000,0.000,0.006,0.000,0.040,0.347
MAG-GUT59492,0.000,0.000,0.000,0.006,0.001,0.034,0.272
MAG-GUT59497,0.000,0.000,0.000,0.012,0.006,0.074,0.217
MAG-GUT594,0.000,0.000,0.000,0.006,0.000,0.033,0.307
MAG-GUT59502,0.000,0.000,0.000,0.061,0.002,0.173,0.599
MAG-GUT59515,0.000,0.002,0.014,0.166,0.038,0.246,0.400
MAG-GUT59532,0.000,0.000,0.000,0.013,0.000,0.080,0.268
MAG-GUT59561,0.000,0.000,0.000,0.004,0.000,0.030,0.189
MAG-GUT59569,0.000,0.000,0.000,0.015,0.000,0.078,0.274
MAG-GUT59576,0.000,0.000,0.000,0.063,0.002,0.167,0.599
MAG-GUT59579,0.000,0.000,0.000,0.014,0.002,0.031,0.280
MAG-GUT59590,0.000,0.000,0.001,0.141,0.060,0.265,0.582
MAG-GUT59593,0.000,0.003,0.007,0.110,0.014,0.269,0.559
MAG-GUT59599,0.000,0.000,0.000,0.010,0.002,0.030,0.258
MAG-GUT5959,0.000,0.000,0.000,0.068,0.003,0.197,0.651
MAG-GUT59626,0.000,0.000,0.000,0.076,0.002,0.198,0.681
MAG-GUT59628,0.000,0.000,0.000,0.007,0.001,0.038,0.324
MAG-GUT59716,0.000,0.002,0.014,0.167,0.037,0.248,0.417
MAG-GUT59727,0.000,0.000,0.000,0.141,0.029,0.235,0.509
MAG-GUT5979,0.000,0.002,0.014,0.183,0.044,0.264,0.429
MAG-GUT59827,0.000,0.000,0.000,0.001,0.000,0.019,0.361
MAG-GUT5994,0.000,0.000,0.000,0.032,0.009,0.134,0.411
MAG-GUT59980,0.000,0.003,0.010,0.222,0.050,0.326,0.543
MAG-GUT60025,0.000,0.000,0.001,0.005,0.000,0.032,0.295
MAG-GUT60028,0.000,0.000,0.000,0.009,0.000,0.047,0.374
MAG-GUT60072,0.000,0.000,0.000,0.007,0.001,0.033,0.207
MAG-GUT60077,0.000,0.000,0.000,0.064,0.003,0.166,0.601
MAG-GUT60123,0.000,0.000,0.000,0.076,0.003,0.197,0.672
MAG-GUT6013,0.000,0.000,0.000,0.036,0.010,0.137,0.390
MAG-GUT60153,0.000,0.000,0.000,0.006,0.001,0.031,0.266
MAG-GUT60157,0.000,0.000,0.000,0.058,0.002,0.165,0.594
MAG-GUT60158,0.000,0.000,0.001,0.085,0.009,0.182,0.473
MAG-GUT60164,0.000,0.000,0.000,0.007,0.001,0.041,0.236
MAG-GUT60274,0.000,0.002,0.009,0.230,0.046,0.329,0.555
MAG-GUT6030,0.000,0.073,0.232,0.423,0.192,0.472,0.639
MAG-GUT60320,0.000,0.000,0.000,0.079,0.004,0.205,0.685
MAG-GUT60365,0.000,0.000,0.000,0.044,0.006,0.081,0.212
MAG-GUT60370,0.000,0.000,0.000,0.073,0.004,0.187,0.659
MAG-GUT60374,0.000,0.000,0.000,0.003,0.000,0.019,0.293
MAG-GUT60386,0.000,0.000,0.000,0.051,0.000,0.129,0.384
MAG-GUT60388,0.000,0.000,0.000,0.008,0.001,0.039,0.309
MAG-GUT60414,0.000,0.002,0.013,0.162,0.036,0.243,0.396
MAG-GUT60466,0.000,0.000,0.000,0.074,0.003,0.196,0.650
MAG-GUT60491,0.000,0.000,0.001,0.201,0.038,0.281,0.579
MAG-GUT60503,0.000,0.000,0.000,0.005,0.000,0.034,0.259
MAG-GUT60605,0.000,0.000,0.000,0.078,0.005,0.201,0.664
MAG-GUT60756,0.000,0.002,0.007,0.108,0.015,0.266,0.547
MAG-GUT60769,0.000,0.002,0.015,0.159,0.031,0.244,0.393
MAG-GUT60783,0.000,0.001,0.000,0.017,0.000,0.072,0.379
MAG-GUT60799,0.000,0.002,0.009,0.229,0.047,0.336,0.567
MAG-GUT60810,0.000,0.000,0.000,0.006,0.000,0.038,0.294
MAG-GUT60838,0.000,0.000,0.000,0.071,0.006,0.145,0.382
MAG-GUT60840,0.000,0.000,0.000,0.006,0.000,0.041,0.359
MAG-GUT60850,0.000,0.000,0.000,0.018,0.003,0.061,0.324
MAG-GUT60874,0.000,0.000,0.000,0.007,0.001,0.037,0.299
MAG-GUT60882,0.000,0.000,0.000,0.077,0.002,0.198,0.680
MAG-GUT60901,0.000,0.000,0.000,0.005,0.000,0.032,0.291
MAG-GUT60999,0.000,0.000,0.000,0.072,0.003,0.192,0.658
MAG-GUT61036,0.000,0.000,0.000,0.050,0.000,0.124,0.371
MAG-GUT61037,0.000,0.000,0.001,0.220,0.036,0.302,0.610
MAG-GUT61101,0.000,0.000,0.000,0.048,0.004,0.094,0.275
MAG-GUT61128,0.000,0.000,0.000,0.003,0.000,0.029,0.316
MAG-GUT61143,0.000,0.000,0.000,0.094,0.006,0.187,0.522
MAG-GUT61151,0.000,0.000,0.000,0.006,0.000,0.032,0.284
MAG-GUT61159,0.000,0.018,0.038,0.174,0.035,0.284,0.491
MAG-GUT61164,0.000,0.000,0.000,0.003,0.000,0.033,0.318
MAG-GUT61176,0.000,0.000,0.000,0.043,0.004,0.083,0.218
MAG-GUT61197,0.000,0.000,0.000,0.158,0.032,0.252,0.538
MAG-GUT61230,0.000,0.002,0.008,0.215,0.047,0.319,0.534
MAG-GUT61245,0.000,0.000,0.000,0.006,0.000,0.039,0.311
MAG-GUT61259,0.000,0.000,0.000,0.122,0.022,0.203,0.447
MAG-GUT61266,0.000,0.000,0.000,0.006,0.000,0.037,0.206
MAG-GUT61376,0.000,0.000,0.000,0.062,0.003,0.172,0.596
MAG-GUT61406,0.000,0.000,0.000,0.005,0.000,0.035,0.307
MAG-GUT61409,0.000,0.001,0.000,0.009,0.000,0.052,0.509
MAG-GUT61416,0.000,0.000,0.000,0.010,0.001,0.045,0.353
MAG-GUT61453,0.000,0.000,0.000,0.006,0.000,0.033,0.294
MAG-GUT61486,0.000,0.000,0.000,0.000,0.000,0.019,0.354
MAG-GUT61515,0.000,0.000,0.000,0.005,0.000,0.038,0.312
MAG-GUT61546,0.000,0.000,0.000,0.047,0.004,0.100,0.287
MAG-GUT61584,0.000,0.000,0.001,0.199,0.034,0.284,0.583
MAG-GUT61623,0.000,0.000,0.000,0.077,0.003,0.203,0.697
MAG-GUT61624,0.000,0.000,0.000,0.007,0.000,0.040,0.226
MAG-GUT61634,0.000,0.000,0.000,0.002,0.000,0.044,0.514
MAG-GUT61637,0.000,0.000,0.000,0.008,0.000,0.053,0.257
MAG-GUT61639,0.000,0.000,0.000,0.006,0.001,0.036,0.319
MAG-GUT61658,0.000,0.000,0.000,0.076,0.002,0.201,0.690
MAG-GUT61666,0.000,0.000,0.000,0.014,0.000,0.074,0.275
MAG-GUT61681,0.000,0.000,0.001,0.083,0.008,0.186,0.476
MAG-GUT61708,0.000,0.000,0.000,0.000,0.000,0.008,0.157
MAG-GUT61735,0.000,0.001,0.000,0.012,0.000,0.059,0.538
MAG-GUT61749,0.000,0.000,0.000,0.000,0.000,0.008,0.158
MAG-GUT61753,0.000,0.000,0.000,0.006,0.000,0.037,0.309
MAG-GUT61794,0.000,0.000,0.000,0.014,0.000,0.084,0.351
MAG-GUT61880,0.000,0.000,0.000,0.020,0.005,0.122,0.481
MAG-GUT61918,0.000,0.004,0.010,0.177,0.022,0.333,0.586
MAG-GUT61937,0.000,0.000,0.000,0.056,0.002,0.160,0.582
MAG-GUT61940,0.000,0.002,0.008,0.226,0.048,0.337,0.559
MAG-GUT61956,0.000,0.000,0.000,0.008,0.001,0.033,0.289
MAG-GUT61959,0.000,0.021,0.038,0.178,0.035,0.297,0.504
MAG-GUT62011,0.000,0.000,0.000,0.071,0.006,0.148,0.390
MAG-GUT62023,0.000,0.000,0.000,0.061,0.002,0.248,0.586
MAG-GUT62028,0.000,0.000,0.000,0.032,0.001,0.097,0.455
MAG-GUT62033,0.000,0.000,0.000,0.099,0.012,0.245,0.556
MAG-GUT62054,0.000,0.000,0.000,0.060,0.003,0.172,0.609
MAG-GUT62063,0.000,0.000,0.000,0.006,0.000,0.033,0.287
MAG-GUT62096,0.000,0.000,0.000,0.007,0.001,0.040,0.314
MAG-GUT62117,0.000,0.000,0.000,0.074,0.003,0.193,0.677
MAG-GUT62119,0.000,0.003,0.007,0.110,0.014,0.267,0.562
MAG-GUT62134,0.000,0.000,0.000,0.028,0.000,0.149,0.560
MAG-GUT62206,0.000,0.001,0.014,0.122,0.037,0.262,0.445
MAG-GUT6222,0.000,0.000,0.000,0.017,0.003,0.123,0.463
MAG-GUT6224,0.000,0.000,0.000,0.066,0.008,0.217,0.572
MAG-GUT62257,0.000,0.001,0.009,0.223,0.047,0.325,0.545
MAG-GUT62279,0.000,0.000,0.000,0.040,0.011,0.144,0.436
MAG-GUT62293,0.000,0.000,0.000,0.295,0.126,0.503,0.858
MAG-GUT6229,0.000,0.000,0.000,0.020,0.004,0.116,0.467
MAG-GUT6233,0.000,0.000,0.000,0.019,0.004,0.118,0.454
MAG-GUT62370,0.000,0.001,0.000,0.008,0.000,0.050,0.509
MAG-GUT6238,0.000,0.000,0.000,0.022,0.005,0.126,0.467
MAG-GUT62393,0.000,0.000,0.000,0.000,0.000,0.008,0.162
MAG-GUT62413,0.000,0.000,0.000,0.074,0.006,0.157,0.404
MAG-GUT6241,0.000,0.000,0.000,0.018,0.004,0.122,0.462
MAG-GUT62429,0.000,0.001,0.014,0.110,0.032,0.235,0.407
MAG-GUT62444,0.000,0.000,0.000,0.062,0.002,0.172,0.601
MAG-GUT6244,0.000,0.000,0.001,0.103,0.018,0.211,0.511
MAG-GUT62461,0.000,0.000,0.000,0.004,0.000,0.028,0.263
MAG-GUT62468,0.000,0.000,0.000,0.013,0.000,0.078,0.347
MAG-GUT6247,0.000,0.000,0.001,0.115,0.018,0.224,0.542
MAG-GUT62485,0.000,0.000,0.000,0.045,0.003,0.095,0.271
MAG-GUT62491,0.000,0.000,0.000,0.006,0.000,0.031,0.293
MAG-GUT62509,0.000,0.000,0.000,0.075,0.004,0.203,0.687
MAG-GUT6251,0.000,0.001,0.001,0.107,0.018,0.221,0.532
MAG-GUT6256,0.000,0.000,0.001,0.111,0.017,0.220,0.532
MAG-GUT62601,0.000,0.000,0.000,0.005,0.000,0.036,0.316
MAG-GUT6261,0.000,0.001,0.001,0.112,0.022,0.222,0.536
MAG-GUT62629,0.000,0.001,0.017,0.173,0.039,0.258,0.412
MAG-GUT62657,0.000,0.002,0.013,0.162,0.035,0.251,0.400
MAG-GUT62658,0.000,0.000,0.000,0.012,0.002,0.028,0.273
MAG-GUT6265,0.000,0.000,0.001,0.108,0.020,0.222,0.548
MAG-GUT62666,0.000,0.000,0.000,0.062,0.002,0.168,0.603
MAG-GUT6273,0.000,0.001,0.001,0.107,0.020,0.221,0.538
MAG-GUT6274,0.000,0.000,0.000,0.023,0.004,0.129,0.472
MAG-GUT62790,0.000,0.000,0.000,0.026,0.001,0.125,0.564
MAG-GUT6280,0.000,0.000,0.001,0.109,0.019,0.225,0.539
MAG-GUT62857,0.000,0.000,0.000,0.190,0.001,0.410,0.820
MAG-GUT6286,0.000,0.001,0.001,0.109,0.019,0.222,0.541
MAG-GUT6290,0.000,0.001,0.001,0.105,0.020,0.218,0.535
MAG-GUT6291,0.000,0.000,0.000,0.022,0.005,0.126,0.472
MAG-GUT62924,0.000,0.000,0.000,0.113,0.024,0.260,0.550
MAG-GUT62939,0.000,0.001,0.000,0.108,0.023,0.246,0.534
MAG-GUT62996,0.000,0.000,0.000,0.185,0.001,0.403,0.791
MAG-GUT63100,0.000,0.001,0.000,0.109,0.026,0.245,0.535
MAG-GUT63105,0.000,0.000,0.000,0.174,0.000,0.384,0.761
MAG-GUT63117,0.000,0.000,0.000,0.177,0.001,0.382,0.765
MAG-GUT63164,0.000,0.000,0.000,0.099,0.012,0.192,0.444
MAG-GUT63198,0.000,0.001,0.002,0.383,0.032,0.499,0.867
MAG-GUT63214,0.000,0.001,0.002,0.368,0.034,0.497,0.863
MAG-GUT63219,0.000,0.001,0.002,0.369,0.032,0.504,0.867
MAG-GUT63279,0.000,0.000,0.000,0.169,0.001,0.375,0.746
MAG-GUT63286,0.000,0.001,0.002,0.374,0.033,0.498,0.864
MAG-GUT63356,0.000,0.000,0.000,0.109,0.025,0.252,0.540
MAG-GUT63373,0.000,0.000,0.001,0.379,0.032,0.506,0.868
MAG-GUT63462,0.000,0.000,0.000,0.112,0.024,0.247,0.540
MAG-GUT63496,0.000,0.001,0.001,0.363,0.030,0.494,0.872
MAG-GUT63569,0.000,0.001,0.000,0.115,0.023,0.255,0.543
MAG-GUT63586,0.000,0.000,0.002,0.370,0.029,0.493,0.869
MAG-GUT63602,0.000,0.000,0.001,0.376,0.034,0.506,0.863
MAG-GUT6384,0.000,0.000,0.000,0.102,0.012,0.195,0.445
MAG-GUT640,0.000,0.000,0.000,0.007,0.000,0.044,0.362
MAG-GUT64345,0.000,0.000,0.000,0.019,0.000,0.081,0.286
MAG-GUT64457,0.000,0.000,0.000,0.082,0.009,0.190,0.516
MAG-GUT6445,0.000,0.000,0.000,0.102,0.011,0.184,0.428
MAG-GUT64513,0.000,0.000,0.000,0.022,0.000,0.079,0.292
MAG-GUT64686,0.000,0.000,0.000,0.042,0.010,0.157,0.453
MAG-GUT646,0.000,0.000,0.000,0.006,0.000,0.032,0.223
MAG-GUT6489,0.000,0.000,0.000,0.104,0.012,0.186,0.445
MAG-GUT65341,0.000,0.003,0.033,0.327,0.192,0.459,0.621
MAG-GUT65359,0.000,0.000,0.000,0.042,0.018,0.155,0.483
MAG-GUT65550,0.000,0.000,0.000,0.201,0.026,0.409,0.662
MAG-GUT65553,0.000,0.000,0.000,0.006,0.001,0.058,0.396
MAG-GUT65559,0.000,0.000,0.001,0.038,0.015,0.144,0.456
MAG-GUT65576,0.000,0.000,0.000,0.100,0.022,0.238,0.522
MAG-GUT65584,0.000,0.001,0.000,0.003,0.001,0.013,0.211
MAG-GUT65588,0.000,0.000,0.000,0.099,0.024,0.234,0.515
MAG-GUT65671,0.000,0.071,0.222,0.888,0.814,0.921,0.980
MAG-GUT65795,0.000,0.000,0.000,0.010,0.001,0.028,0.272
MAG-GUT65836,0.000,0.000,0.000,0.068,0.007,0.144,0.392
MAG-GUT65895,0.000,0.000,0.000,0.308,0.073,0.441,0.708
MAG-GUT66011,0.000,0.000,0.000,0.001,0.000,0.018,0.365
MAG-GUT66097,0.000,0.000,0.001,0.187,0.053,0.318,0.751
MAG-GUT66098,0.000,0.000,0.000,0.025,0.002,0.083,0.399
MAG-GUT66111,0.000,0.000,0.000,0.023,0.001,0.073,0.360
MAG-GUT6612,0.000,0.000,0.001,0.212,0.040,0.287,0.578
MAG-GUT66152,0.000,0.000,0.000,0.172,0.081,0.416,0.628
MAG-GUT6615,0.000,0.000,0.000,0.024,0.001,0.152,0.561
MAG-GUT66161,0.000,0.000,0.000,0.171,0.080,0.423,0.636
MAG-GUT6619,0.000,0.000,0.000,0.190,0.025,0.369,0.606
MAG-GUT6623,0.000,0.001,0.009,0.244,0.073,0.482,0.719
MAG-GUT66278,0.000,0.000,0.000,0.000,0.000,0.019,0.358
MAG-GUT66279,0.000,0.000,0.000,0.274,0.045,0.482,0.694
MAG-GUT66288,0.000,0.000,0.000,0.001,0.000,0.019,0.355
MAG-GUT66322,0.000,0.000,0.000,0.149,0.034,0.323,0.666
MAG-GUT66330,0.000,0.000,0.000,0.147,0.035,0.319,0.668
MAG-GUT66335,0.000,0.000,0.000,0.001,0.000,0.017,0.362
MAG-GUT66378,0.000,0.000,0.000,0.010,0.000,0.035,0.254
MAG-GUT66382,0.000,0.000,0.000,0.009,0.000,0.038,0.256
MAG-GUT66408,0.000,0.000,0.000,0.205,0.120,0.425,0.682
MAG-GUT66514,0.000,0.000,0.000,0.028,0.002,0.117,0.379
MAG-GUT66577,0.000,0.000,0.000,0.006,0.000,0.034,0.313
MAG-GUT66621,0.000,0.000,0.000,0.005,0.000,0.032,0.296
MAG-GUT66668,0.000,0.000,0.000,0.007,0.000,0.029,0.289
MAG-GUT66701,0.000,0.000,0.000,0.014,0.002,0.038,0.323
MAG-GUT66714,0.000,0.000,0.000,0.027,0.001,0.105,0.341
MAG-GUT6679,0.000,0.000,0.000,0.077,0.003,0.203,0.687
MAG-GUT66843,0.000,0.000,0.000,0.296,0.071,0.431,0.675
MAG-GUT66846,0.000,0.000,0.000,0.292,0.067,0.426,0.680
MAG-GUT66874,0.000,0.000,0.000,0.006,0.000,0.034,0.311
MAG-GUT66881,0.000,0.000,0.000,0.005,0.000,0.035,0.288
MAG-GUT66885,0.000,0.000,0.000,0.006,0.000,0.033,0.302
MAG-GUT66889,0.000,0.000,0.000,0.070,0.005,0.147,0.382
MAG-GUT66901,0.000,0.000,0.000,0.036,0.011,0.140,0.432
MAG-GUT66915,0.000,0.000,0.000,0.034,0.000,0.122,0.494
MAG-GUT66916,0.000,0.000,0.000,0.006,0.000,0.043,0.343
MAG-GUT66918,0.000,0.003,0.016,0.308,0.100,0.518,0.744
MAG-GUT66949,0.000,0.000,0.000,0.018,0.000,0.066,0.396
MAG-GUT66953,0.000,0.000,0.000,0.022,0.000,0.080,0.301
MAG-GUT66991,0.000,0.000,0.000,0.057,0.003,0.248,0.599
MAG-GUT67012,0.000,0.000,0.000,0.084,0.008,0.194,0.549
MAG-GUT67029,0.000,0.000,0.000,0.071,0.006,0.168,0.470
MAG-GUT6708,0.000,0.000,0.000,0.263,0.041,0.485,0.695
MAG-GUT67120,0.000,0.000,0.000,0.051,0.003,0.222,0.553
MAG-GUT67224,0.000,0.000,0.000,0.028,0.001,0.084,0.330
MAG-GUT6722,0.000,0.000,0.000,0.185,0.026,0.363,0.597
MAG-GUT67253,0.000,0.000,0.000,0.019,0.000,0.073,0.268
MAG-GUT67256,0.000,0.000,0.000,0.018,0.000,0.067,0.265
MAG-GUT6727,0.000,0.000,0.000,0.030,0.001,0.152,0.563
MAG-GUT67367,0.000,0.000,0.000,0.228,0.034,0.432,0.626
MAG-GUT67531,0.000,0.000,0.000,0.017,0.000,0.094,0.394
MAG-GUT6753,0.000,0.000,0.000,0.033,0.000,0.116,0.465
MAG-GUT67550,0.000,0.000,0.000,0.236,0.034,0.432,0.632
MAG-GUT67625,0.000,0.000,0.000,0.002,0.000,0.024,0.397
MAG-GUT67681,0.000,0.000,0.000,0.285,0.065,0.417,0.676
MAG-GUT67689,0.000,0.000,0.000,0.277,0.045,0.493,0.710
MAG-GUT67723,0.000,0.000,0.000,0.047,0.002,0.209,0.512
MAG-GUT67741,0.000,0.000,0.000,0.004,0.000,0.040,0.267
MAG-GUT67770,0.000,0.000,0.000,0.063,0.002,0.245,0.595
MAG-GUT67779,0.000,0.000,0.000,0.050,0.002,0.227,0.559
MAG-GUT67799,0.000,0.000,0.000,0.017,0.000,0.063,0.265
MAG-GUT67830,0.000,0.000,0.000,0.049,0.002,0.217,0.534
MAG-GUT67839,0.000,0.000,0.000,0.051,0.001,0.222,0.546
MAG-GUT6784,0.000,0.000,0.000,0.015,0.000,0.079,0.359
MAG-GUT67975,0.000,0.000,0.000,0.079,0.008,0.188,0.524
MAG-GUT67977,0.000,0.000,0.000,0.055,0.003,0.238,0.564
MAG-GUT67985,0.000,0.000,0.000,0.006,0.002,0.042,0.311
MAG-GUT68007,0.000,0.000,0.000,0.057,0.003,0.236,0.565
MAG-GUT68023,0.000,0.000,0.000,0.058,0.003,0.242,0.590
MAG-GUT68043,0.000,0.000,0.000,0.023,0.004,0.122,0.477
MAG-GUT6806,0.000,0.000,0.000,0.000,0.000,0.007,0.208
MAG-GUT68072,0.000,0.000,0.000,0.019,0.002,0.043,0.352
MAG-GUT68086,0.000,0.000,0.000,0.024,0.000,0.079,0.300
MAG-GUT68091,0.000,0.000,0.000,0.213,0.030,0.396,0.639
MAG-GUT68111,0.000,0.000,0.000,0.004,0.002,0.042,0.309
MAG-GUT68145,0.000,0.000,0.000,0.050,0.002,0.220,0.541
MAG-GUT68157,0.000,0.000,0.000,0.053,0.002,0.243,0.596
MAG-GUT68181,0.000,0.000,0.000,0.056,0.002,0.245,0.595
MAG-GUT68189,0.000,0.000,0.000,0.087,0.010,0.200,0.549
MAG-GUT68190,0.000,0.000,0.000,0.078,0.007,0.187,0.506
MAG-GUT68197,0.000,0.000,0.000,0.052,0.003,0.237,0.564
MAG-GUT68204,0.000,0.002,0.019,0.172,0.039,0.249,0.402
MAG-GUT68216,0.000,0.000,0.000,0.017,0.000,0.060,0.258
MAG-GUT68234,0.000,0.000,0.000,0.014,0.004,0.042,0.275
MAG-GUT68241,0.000,0.000,0.000,0.004,0.000,0.034,0.296
MAG-GUT68245,0.000,0.002,0.005,0.071,0.021,0.286,0.611
MAG-GUT68260,0.000,0.000,0.000,0.018,0.000,0.070,0.270
MAG-GUT68269,0.000,0.000,0.000,0.001,0.000,0.022,0.373
MAG-GUT68301,0.000,0.000,0.000,0.002,0.001,0.012,0.178
MAG-GUT68308,0.000,0.000,0.000,0.275,0.046,0.504,0.709
MAG-GUT68311,0.000,0.000,0.000,0.014,0.002,0.030,0.269
MAG-GUT68316,0.000,0.003,0.015,0.329,0.104,0.544,0.781
MAG-GUT68371,0.000,0.000,0.000,0.006,0.000,0.036,0.293
MAG-GUT68475,0.000,0.000,0.000,0.048,0.001,0.222,0.551
MAG-GUT68537,0.000,0.000,0.000,0.025,0.009,0.081,0.428
MAG-GUT68542,0.000,0.000,0.003,0.048,0.003,0.138,0.434
MAG-GUT68561,0.000,0.000,0.000,0.267,0.042,0.478,0.680
MAG-GUT6856,0.000,0.000,0.000,0.010,0.000,0.035,0.180
MAG-GUT68570,0.000,0.000,0.000,0.020,0.000,0.074,0.276
MAG-GUT68598,0.000,0.000,0.000,0.001,0.000,0.018,0.255
MAG-GUT68629,0.000,0.000,0.000,0.017,0.004,0.119,0.458
MAG-GUT68640,0.000,0.000,0.000,0.004,0.001,0.040,0.296
MAG-GUT68642,0.000,0.000,0.000,0.073,0.008,0.171,0.472
MAG-GUT68659,0.000,0.000,0.000,0.047,0.002,0.213,0.533
MAG-GUT68697,0.000,0.000,0.000,0.080,0.007,0.197,0.533
MAG-GUT68726,0.000,0.000,0.000,0.016,0.000,0.068,0.254
MAG-GUT6873,0.000,0.000,0.000,0.253,0.040,0.456,0.658
MAG-GUT68780,0.000,0.000,0.000,0.271,0.045,0.493,0.700
MAG-GUT68785,0.000,0.000,0.001,0.005,0.001,0.030,0.210
MAG-GUT68810,0.000,0.000,0.000,0.022,0.000,0.075,0.284
MAG-GUT68858,0.000,0.000,0.003,0.046,0.003,0.123,0.403
MAG-GUT68872,0.000,0.000,0.000,0.018,0.000,0.075,0.278
MAG-GUT68960,0.000,0.000,0.000,0.006,0.001,0.044,0.373
MAG-GUT68968,0.000,0.000,0.000,0.061,0.006,0.208,0.529
MAG-GUT68996,0.000,0.000,0.000,0.031,0.001,0.167,0.619
MAG-GUT689,0.000,0.000,0.000,0.008,0.000,0.036,0.306
MAG-GUT69048,0.000,0.000,0.000,0.054,0.002,0.231,0.582
MAG-GUT69064,0.000,0.000,0.000,0.083,0.007,0.184,0.513
MAG-GUT69096,0.000,0.000,0.000,0.023,0.000,0.085,0.319
MAG-GUT69113,0.000,0.000,0.000,0.027,0.001,0.092,0.336
MAG-GUT69117,0.000,0.000,0.000,0.075,0.006,0.186,0.520
MAG-GUT69121,0.000,0.000,0.000,0.081,0.008,0.191,0.545
MAG-GUT69123,0.000,0.000,0.000,0.035,0.004,0.098,0.333
MAG-GUT69144,0.000,0.000,0.000,0.022,0.000,0.086,0.305
MAG-GUT69179,0.000,0.000,0.000,0.040,0.011,0.149,0.445
MAG-GUT69198,0.000,0.000,0.000,0.024,0.001,0.083,0.313
MAG-GUT69224,0.000,0.000,0.000,0.079,0.008,0.182,0.493
MAG-GUT69229,0.000,0.000,0.000,0.085,0.008,0.193,0.534
MAG-GUT69244,0.000,0.000,0.000,0.150,0.030,0.236,0.495
MAG-GUT69253,0.000,0.000,0.000,0.049,0.004,0.173,0.462
MAG-GUT69285,0.000,0.002,0.015,0.159,0.036,0.242,0.393
MAG-GUT6929,0.000,0.000,0.000,0.020,0.001,0.078,0.407
MAG-GUT69364,0.000,0.000,0.000,0.042,0.011,0.155,0.454
MAG-GUT69367,0.000,0.000,0.000,0.020,0.000,0.074,0.273
MAG-GUT69378,0.000,0.000,0.000,0.023,0.000,0.083,0.298
MAG-GUT69384,0.000,0.000,0.000,0.127,0.026,0.286,0.593
MAG-GUT69417,0.000,0.000,0.000,0.016,0.000,0.068,0.261
MAG-GUT69432,0.000,0.000,0.000,0.000,0.000,0.016,0.340
MAG-GUT69434,0.000,0.000,0.000,0.078,0.006,0.191,0.523
MAG-GUT69447,0.000,0.000,0.000,0.086,0.009,0.208,0.546
MAG-GUT69465,0.000,0.000,0.000,0.020,0.000,0.079,0.299
