"Supplementary Table S9. Read-level specificity of different model architectures on variable-length reads simulated from 3,269 MAGs excluded from training",,,,,,,
MAG_ID_ENA,ResNet-like CNN,CNN + LSTM,Seq2species,Embed + Pool,Embed + CNN,Embed + LSTM,Embed + LSTM + Attention
MAG-GUT58672,0.000,0.000,0.500,0.949,0.750,0.890,0.951
MAG-GUT58689,0.000,0.000,0.000,0.958,0.824,0.908,0.900
MAG-GUT58695,0.000,0.000,0.000,0.854,0.719,0.849,0.867
MAG-GUT58706,0.000,0.000,1.000,0.990,0.500,0.986,0.982
MAG-GUT58707,0.000,0.000,0.000,0.250,0.000,0.514,0.644
MAG-GUT58768,0.000,0.000,0.000,0.786,0.357,0.786,0.780
MAG-GUT5880,0.000,0.000,1.000,1.000,1.000,1.000,0.998
MAG-GUT5884,0.000,0.000,1.000,0.981,0.895,0.980,0.969
MAG-GUT58856,0.000,0.000,1.000,0.993,0.981,0.995,0.989
MAG-GUT58896,0.000,0.000,0.000,0.987,1.000,0.985,0.984
MAG-GUT58937,0.000,1.000,1.000,0.989,1.000,0.981,0.974
MAG-GUT58938,0.000,0.000,0.000,0.973,0.850,0.954,0.991
MAG-GUT58949,0.000,1.000,1.000,1.000,1.000,1.000,0.996
MAG-GUT58957,0.000,0.000,1.000,0.842,0.000,0.962,0.980
MAG-GUT58986,0.000,0.000,0.000,0.246,0.207,0.479,0.918
MAG-GUT5899,0.000,0.000,1.000,0.987,1.000,0.980,0.974
MAG-GUT59019,0.000,1.000,0.995,0.985,0.942,0.990,0.988
MAG-GUT59039,0.000,0.989,0.938,0.988,0.978,0.985,0.976
MAG-GUT59042,0.000,0.000,0.714,0.210,0.182,0.511,0.902
MAG-GUT59077,0.000,1.000,1.000,1.000,1.000,1.000,0.999
MAG-GUT59114,0.000,0.000,0.000,0.760,0.455,0.762,0.764
MAG-GUT59149,0.000,0.000,0.000,0.970,0.984,0.987,0.987
MAG-GUT5914,0.000,0.000,0.000,0.981,0.818,0.947,0.927
MAG-GUT59155,0.000,0.500,1.000,0.985,0.978,0.980,0.978
MAG-GUT59166,0.000,1.000,1.000,0.996,0.996,0.996,0.990
MAG-GUT59205,0.000,0.000,0.000,0.808,0.389,0.806,0.782
MAG-GUT5920,0.000,1.000,0.947,1.000,1.000,1.000,0.998
MAG-GUT59273,0.000,0.000,0.000,0.333,0.000,0.816,0.963
MAG-GUT59278,0.000,0.800,0.000,0.995,0.988,0.991,0.990
MAG-GUT59296,0.000,1.000,0.833,0.995,0.998,0.995,0.996
MAG-GUT59351,0.000,0.000,1.000,0.914,0.286,0.963,0.971
MAG-GUT59382,0.000,0.000,0.600,0.196,0.267,0.501,0.896
MAG-GUT593,0.000,0.000,0.000,0.968,0.917,0.954,0.984
MAG-GUT59412,0.000,0.000,1.000,0.994,0.864,0.997,0.994
MAG-GUT59472,0.000,0.000,0.000,0.990,0.897,0.996,0.990
MAG-GUT59481,0.000,0.000,0.000,0.697,0.400,0.881,0.893
MAG-GUT5948,0.000,0.000,0.000,0.792,0.200,0.950,0.979
MAG-GUT59492,0.000,0.000,0.600,0.211,0.179,0.484,0.890
MAG-GUT59497,0.000,0.000,0.000,0.959,0.924,0.970,0.885
MAG-GUT594,0.000,0.000,0.600,0.222,0.083,0.448,0.898
MAG-GUT59502,0.000,0.000,0.000,0.914,0.913,0.878,0.935
MAG-GUT59515,0.000,1.000,1.000,0.989,0.977,0.986,0.969
MAG-GUT59532,0.000,0.000,0.000,0.526,0.000,0.758,0.768
MAG-GUT59561,0.000,0.000,0.000,0.574,0.000,0.829,0.880
MAG-GUT59569,0.000,0.000,0.000,0.508,0.000,0.734,0.771
MAG-GUT59576,0.000,1.000,0.500,0.922,0.840,0.874,0.938
MAG-GUT59579,0.000,0.000,0.000,0.918,0.773,0.939,0.983
MAG-GUT59590,0.000,0.000,1.000,1.000,1.000,1.000,0.999
MAG-GUT59593,0.000,1.000,0.947,0.966,0.928,0.980,0.980
MAG-GUT59599,0.000,0.000,0.000,0.874,0.586,0.900,0.973
MAG-GUT5959,0.000,0.000,0.000,0.923,0.800,0.887,0.943
MAG-GUT59626,0.000,0.000,0.500,0.940,0.917,0.893,0.948
MAG-GUT59628,0.000,0.000,0.250,0.262,0.244,0.511,0.909
MAG-GUT59716,0.000,1.000,0.993,0.994,0.997,0.989,0.982
MAG-GUT59727,0.000,0.000,0.000,0.985,0.977,0.976,0.962
MAG-GUT5979,0.000,1.000,0.993,0.998,0.998,0.994,0.984
MAG-GUT59827,0.000,0.000,0.000,0.259,0.000,0.862,0.966
MAG-GUT5994,0.000,0.000,1.000,0.804,0.958,0.921,0.937
MAG-GUT59980,0.000,1.000,1.000,0.998,1.000,0.998,0.994
MAG-GUT60025,0.000,0.000,0.778,0.179,0.069,0.507,0.906
MAG-GUT60028,0.000,0.000,0.000,0.915,0.429,0.983,0.984
MAG-GUT60072,0.000,0.000,0.000,0.713,0.313,0.853,0.885
MAG-GUT60077,0.000,0.000,0.000,0.934,0.963,0.863,0.933
MAG-GUT60123,0.000,0.000,0.750,0.958,0.833,0.887,0.938
MAG-GUT6013,0.000,0.000,0.500,0.812,0.945,0.917,0.930
MAG-GUT60153,0.000,0.000,0.000,0.261,0.171,0.483,0.885
MAG-GUT60157,0.000,0.000,0.000,0.914,0.955,0.872,0.935
MAG-GUT60158,0.000,1.000,0.889,0.993,0.977,0.987,0.975
MAG-GUT60164,0.000,0.000,0.000,0.859,0.667,0.921,0.922
MAG-GUT60274,0.000,1.000,1.000,0.994,0.989,0.996,0.991
MAG-GUT6030,1.000,0.997,0.992,0.994,0.995,0.989,0.986
MAG-GUT60320,0.000,0.000,1.000,0.941,0.972,0.885,0.944
MAG-GUT60365,0.000,0.000,0.000,0.973,0.932,0.972,0.975
MAG-GUT60370,0.000,0.000,0.286,0.937,0.972,0.887,0.941
MAG-GUT60374,0.000,0.000,0.000,0.047,0.000,0.153,0.640
MAG-GUT60386,0.000,1.000,1.000,0.971,1.000,0.978,0.976
MAG-GUT60388,0.000,0.000,0.800,0.284,0.200,0.521,0.915
MAG-GUT60414,0.000,1.000,1.000,0.998,1.000,0.996,0.988
MAG-GUT60466,0.000,0.000,0.000,0.931,0.900,0.891,0.942
MAG-GUT60491,0.000,1.000,1.000,0.997,0.987,0.992,0.987
MAG-GUT60503,0.000,0.000,0.500,0.211,0.114,0.519,0.894
MAG-GUT60605,0.000,0.000,1.000,0.938,0.920,0.876,0.944
MAG-GUT60756,0.000,0.950,0.945,0.972,0.968,0.983,0.977
MAG-GUT60769,0.000,1.000,1.000,0.996,0.987,0.993,0.981
MAG-GUT60783,0.000,1.000,0.000,0.863,0.500,0.913,0.972
MAG-GUT60799,0.000,1.000,0.989,1.000,1.000,1.000,0.998
MAG-GUT60810,0.000,0.000,0.167,0.224,0.125,0.523,0.906
MAG-GUT60838,0.000,0.000,0.000,0.971,0.887,0.932,0.922
MAG-GUT60840,0.000,0.000,1.000,0.912,0.167,0.972,0.981
MAG-GUT60850,0.000,0.000,0.000,0.978,0.969,0.992,0.991
MAG-GUT60874,0.000,0.000,0.000,1.000,1.000,0.989,0.987
MAG-GUT60882,0.000,0.000,0.500,0.939,0.818,0.878,0.945
MAG-GUT60901,0.000,0.000,0.500,0.186,0.143,0.485,0.897
MAG-GUT60999,0.000,0.000,0.500,0.918,0.909,0.875,0.940
MAG-GUT61036,0.000,0.000,0.667,0.986,1.000,0.981,0.978
MAG-GUT61037,0.000,0.000,1.000,0.995,0.992,0.993,0.986
MAG-GUT61101,0.000,0.000,1.000,0.977,0.935,0.928,0.910
MAG-GUT61128,0.000,0.000,0.000,1.000,1.000,0.997,0.998
MAG-GUT61143,0.000,0.000,0.000,0.998,1.000,0.996,0.994
MAG-GUT61151,0.000,0.000,0.167,0.270,0.129,0.505,0.901
MAG-GUT61159,0.000,0.994,0.934,0.988,0.961,0.989,0.976
MAG-GUT61164,0.000,0.000,0.000,0.857,0.200,0.985,0.990
MAG-GUT61176,0.000,0.000,0.000,0.966,0.889,0.959,0.973
MAG-GUT61197,0.000,1.000,1.000,0.988,0.964,0.987,0.981
MAG-GUT61230,0.000,1.000,0.988,0.993,0.985,0.993,0.987
MAG-GUT61245,0.000,0.000,0.333,0.221,0.000,0.492,0.897
MAG-GUT61259,0.000,0.000,0.250,0.985,0.974,0.978,0.972
MAG-GUT61266,0.000,0.000,0.000,0.840,0.400,0.930,0.915
MAG-GUT61376,0.000,0.000,1.000,0.947,0.933,0.878,0.943
MAG-GUT61406,0.000,0.000,0.400,0.204,0.071,0.487,0.909
MAG-GUT61409,0.000,1.000,0.800,0.168,0.005,0.313,0.828
MAG-GUT61416,0.000,0.000,0.500,1.000,1.000,0.989,0.987
MAG-GUT61453,0.000,0.000,0.333,0.225,0.000,0.449,0.887
MAG-GUT61486,0.000,0.000,0.000,0.235,0.000,0.865,0.971
MAG-GUT61515,0.000,0.000,0.250,0.220,0.064,0.537,0.915
MAG-GUT61546,0.000,0.000,0.000,0.969,0.841,0.921,0.904
MAG-GUT61584,0.000,1.000,0.818,0.996,0.982,0.990,0.979
MAG-GUT61623,0.000,0.000,0.333,0.920,0.806,0.892,0.946
MAG-GUT61624,0.000,0.000,0.000,0.855,0.600,0.917,0.911
MAG-GUT61634,0.000,0.000,0.000,0.458,0.000,0.844,0.906
MAG-GUT61637,0.000,0.000,0.000,0.977,1.000,0.998,0.994
MAG-GUT61639,0.000,0.000,0.500,0.229,0.125,0.466,0.893
MAG-GUT61658,0.000,0.000,0.000,0.918,0.840,0.873,0.939
MAG-GUT61666,0.000,0.000,0.000,0.552,0.273,0.724,0.772
MAG-GUT61681,0.000,1.000,1.000,0.972,0.894,0.974,0.969
MAG-GUT61708,0.000,0.000,1.000,0.333,0.000,0.560,0.632
MAG-GUT61735,0.000,1.000,0.667,0.208,0.016,0.385,0.858
MAG-GUT61749,0.000,0.000,0.000,0.200,0.000,0.551,0.631
MAG-GUT61753,0.000,0.000,1.000,0.226,0.040,0.499,0.904
MAG-GUT61794,0.000,0.000,0.000,1.000,0.600,0.994,0.994
MAG-GUT61880,0.000,0.000,0.000,1.000,1.000,0.999,0.999
MAG-GUT61918,0.000,1.000,1.000,0.994,0.974,0.993,0.989
MAG-GUT61937,0.000,0.000,0.000,0.931,0.857,0.860,0.930
MAG-GUT61940,0.000,1.000,1.000,0.999,1.000,0.999,0.997
MAG-GUT61956,0.000,0.000,0.500,0.289,0.211,0.484,0.914
MAG-GUT61959,0.000,0.995,0.953,0.986,0.964,0.988,0.984
MAG-GUT62011,0.000,0.000,0.000,0.971,0.914,0.943,0.927
MAG-GUT62023,0.000,0.000,0.000,0.990,0.958,0.996,0.989
MAG-GUT62028,0.000,0.000,0.111,0.595,0.098,0.772,0.912
MAG-GUT62033,0.000,1.000,1.000,1.000,0.975,0.998,0.996
MAG-GUT62054,0.000,0.000,0.000,0.930,0.906,0.870,0.936
MAG-GUT62063,0.000,0.000,0.750,0.275,0.097,0.495,0.906
MAG-GUT62096,0.000,0.000,0.333,0.245,0.209,0.517,0.899
MAG-GUT62117,0.000,0.000,0.500,0.935,0.844,0.873,0.941
MAG-GUT62119,0.000,1.000,0.958,0.961,0.945,0.980,0.978
MAG-GUT62134,0.000,0.000,0.000,0.996,1.000,0.998,0.999
MAG-GUT62206,0.000,1.000,1.000,1.000,1.000,1.000,0.999
MAG-GUT6222,0.000,0.000,0.000,1.000,1.000,0.998,0.995
MAG-GUT6224,0.000,0.000,0.000,1.000,1.000,0.998,0.999
MAG-GUT62257,0.000,1.000,1.000,0.996,0.985,0.995,0.990
MAG-GUT62279,0.000,0.000,1.000,0.995,0.981,0.988,0.986
MAG-GUT62293,0.000,1.000,0.800,0.997,0.998,0.996,0.996
MAG-GUT6229,0.000,0.000,0.000,1.000,1.000,0.999,0.999
MAG-GUT6233,0.000,0.000,1.000,1.000,1.000,0.998,0.995
MAG-GUT62370,0.000,1.000,0.667,0.136,0.004,0.308,0.830
MAG-GUT6238,0.000,0.000,0.000,1.000,1.000,0.997,0.995
MAG-GUT62393,0.000,0.000,0.000,0.231,0.000,0.588,0.642
MAG-GUT62413,0.000,0.000,0.000,0.958,0.882,0.944,0.931
MAG-GUT6241,0.000,0.000,0.000,0.995,1.000,0.999,0.996
MAG-GUT62429,0.000,1.000,1.000,1.000,1.000,1.000,0.997
MAG-GUT62444,0.000,0.000,0.000,0.920,0.789,0.879,0.934
MAG-GUT6244,0.000,1.000,1.000,0.992,0.989,0.996,0.988
MAG-GUT62461,0.000,0.000,0.600,0.160,0.029,0.432,0.878
MAG-GUT62468,0.000,0.000,0.000,1.000,1.000,0.999,0.996
MAG-GUT6247,0.000,1.000,1.000,0.997,0.995,0.995,0.987
MAG-GUT62485,0.000,0.000,0.000,0.972,0.795,0.914,0.900
MAG-GUT62491,0.000,0.000,0.000,0.217,0.031,0.459,0.903
MAG-GUT62509,0.000,0.000,0.000,0.926,0.878,0.880,0.947
MAG-GUT6251,0.000,1.000,1.000,0.993,0.984,0.996,0.986
MAG-GUT6256,0.000,1.000,0.857,0.990,0.994,0.995,0.987
MAG-GUT62601,0.000,0.000,0.400,0.201,0.000,0.500,0.910
MAG-GUT6261,0.000,1.000,0.923,0.994,0.982,0.995,0.987
MAG-GUT62629,0.000,1.000,1.000,0.994,1.000,0.992,0.984
MAG-GUT62657,0.000,1.000,0.992,0.990,0.981,0.987,0.978
MAG-GUT62658,0.000,0.000,0.000,0.883,0.792,0.933,0.980
MAG-GUT6265,0.000,1.000,1.000,0.995,0.990,0.996,0.987
MAG-GUT62666,0.000,0.000,0.500,0.916,0.900,0.871,0.930
MAG-GUT6273,0.000,1.000,0.833,0.995,0.985,0.997,0.985
MAG-GUT6274,0.000,0.000,0.000,1.000,1.000,1.000,0.999
MAG-GUT62790,0.000,0.000,0.000,0.992,0.462,0.994,0.997
MAG-GUT6280,0.000,0.750,0.917,0.992,0.969,0.992,0.986
MAG-GUT62857,0.000,0.000,0.000,0.999,1.000,1.000,0.999
MAG-GUT6286,0.000,1.000,0.917,0.996,0.989,0.996,0.989
MAG-GUT6290,0.000,1.000,1.000,0.995,0.970,0.995,0.987
MAG-GUT6291,0.000,0.000,0.000,1.000,1.000,1.000,0.998
MAG-GUT62924,0.000,0.750,0.000,0.992,0.984,0.992,0.991
MAG-GUT62939,0.000,0.875,0.000,0.998,0.996,0.990,0.993
MAG-GUT62996,0.000,0.000,0.000,1.000,1.000,1.000,0.997
MAG-GUT63100,0.000,1.000,0.000,0.994,0.992,0.989,0.987
MAG-GUT63105,0.000,0.000,0.000,0.996,0.750,0.997,0.992
MAG-GUT63117,0.000,0.000,0.000,0.996,1.000,0.998,0.993
MAG-GUT63164,0.000,0.000,1.000,1.000,1.000,0.999,0.996
MAG-GUT63198,0.000,1.000,0.960,0.989,0.901,0.984,0.985
MAG-GUT63214,0.000,1.000,0.950,0.987,0.903,0.981,0.984
MAG-GUT63219,0.000,1.000,0.957,0.986,0.916,0.983,0.985
MAG-GUT63279,0.000,0.000,0.000,0.991,1.000,0.997,0.992
MAG-GUT63286,0.000,1.000,1.000,0.991,0.898,0.982,0.983
MAG-GUT63356,0.000,0.000,0.000,0.994,0.996,0.991,0.987
MAG-GUT63373,0.000,1.000,1.000,0.988,0.920,0.985,0.987
MAG-GUT63462,0.000,0.750,0.000,0.994,0.992,0.986,0.984
MAG-GUT63496,0.000,1.000,1.000,0.987,0.899,0.983,0.989
MAG-GUT63569,0.000,1.000,1.000,0.991,1.000,0.990,0.986
MAG-GUT63586,0.000,1.000,0.864,0.985,0.913,0.979,0.985
MAG-GUT63602,0.000,1.000,1.000,0.990,0.908,0.982,0.986
MAG-GUT6384,0.000,0.000,1.000,1.000,1.000,0.999,0.998
MAG-GUT640,0.000,0.000,1.000,0.937,0.000,0.969,0.983
MAG-GUT64345,0.000,0.000,0.000,0.902,0.375,0.925,0.871
MAG-GUT64457,0.000,0.000,0.000,0.996,1.000,0.993,0.968
MAG-GUT6445,0.000,0.000,0.000,0.998,0.981,0.999,0.995
MAG-GUT64513,0.000,0.000,0.000,0.867,0.333,0.909,0.875
MAG-GUT64686,0.000,0.000,1.000,0.998,1.000,0.997,0.994
MAG-GUT646,0.000,0.000,0.000,0.857,0.571,0.915,0.910
MAG-GUT6489,0.000,0.000,0.000,0.998,1.000,0.998,0.998
MAG-GUT65341,0.000,0.970,0.991,0.999,1.000,0.999,0.999
MAG-GUT65359,0.000,0.000,1.000,0.998,1.000,0.994,0.996
MAG-GUT65550,0.000,0.000,0.000,1.000,0.996,0.999,0.998
MAG-GUT65553,0.000,0.000,0.000,1.000,1.000,1.000,0.997
MAG-GUT65559,0.000,0.000,1.000,0.995,1.000,0.996,0.996
MAG-GUT65576,0.000,0.000,0.000,0.796,0.641,0.786,0.788
MAG-GUT65584,0.000,1.000,0.000,0.574,0.833,0.436,0.751
MAG-GUT65588,0.000,0.000,0.000,0.783,0.689,0.775,0.792
MAG-GUT65671,0.000,1.000,1.000,1.000,1.000,1.000,1.000
MAG-GUT65795,0.000,0.000,0.000,0.881,0.529,0.917,0.981
MAG-GUT65836,0.000,0.000,1.000,0.967,0.918,0.933,0.930
MAG-GUT65895,0.000,0.667,0.500,0.999,0.999,0.998,0.999
MAG-GUT66011,0.000,0.000,0.000,0.280,0.000,0.822,0.964
MAG-GUT66097,0.000,0.000,0.929,0.990,0.989,0.985,0.995
MAG-GUT66098,0.000,0.000,0.000,0.633,0.306,0.608,0.716
MAG-GUT66111,0.000,0.000,0.000,0.608,0.289,0.566,0.718
MAG-GUT6612,0.000,0.000,1.000,0.991,0.971,0.991,0.984
MAG-GUT66152,0.000,0.000,0.000,0.924,0.812,0.918,0.918
MAG-GUT6615,0.000,0.000,0.000,0.987,1.000,0.998,0.994
MAG-GUT66161,0.000,0.000,0.000,0.921,0.808,0.913,0.921
MAG-GUT6619,0.000,0.000,0.000,0.994,0.992,0.992,0.989
MAG-GUT6623,0.000,1.000,0.989,0.995,0.997,0.995,0.993
MAG-GUT66278,0.000,0.000,0.000,0.188,0.000,0.873,0.970
MAG-GUT66279,0.000,0.000,0.000,0.995,0.996,0.994,0.988
MAG-GUT66288,0.000,0.000,0.000,0.344,0.000,0.850,0.961
MAG-GUT66322,0.000,0.000,0.000,0.874,0.742,0.847,0.849
MAG-GUT66330,0.000,0.000,0.000,0.869,0.748,0.840,0.853
MAG-GUT66335,0.000,0.000,0.000,0.440,0.000,0.819,0.962
MAG-GUT66378,0.000,0.000,0.000,0.623,0.000,0.688,0.852
MAG-GUT66382,0.000,0.000,0.000,0.544,0.444,0.701,0.848
MAG-GUT66408,0.000,0.000,0.000,0.996,0.999,0.996,0.994
MAG-GUT66514,0.000,0.000,0.000,0.797,0.550,0.853,0.873
MAG-GUT66577,0.000,0.000,0.600,0.184,0.081,0.471,0.903
MAG-GUT66621,0.000,0.000,0.571,0.176,0.086,0.452,0.901
MAG-GUT66668,0.000,0.000,0.750,0.254,0.088,0.439,0.901
MAG-GUT66701,0.000,0.000,0.000,0.940,0.826,0.950,0.985
MAG-GUT66714,0.000,0.000,0.000,0.779,0.440,0.844,0.856
MAG-GUT6679,0.000,0.000,0.000,0.938,0.800,0.894,0.942
MAG-GUT66843,0.000,1.000,1.000,1.000,1.000,0.999,0.998
MAG-GUT66846,0.000,1.000,0.400,1.000,1.000,0.998,0.996
MAG-GUT66874,0.000,0.000,0.200,0.213,0.037,0.476,0.892
MAG-GUT66881,0.000,0.000,0.000,0.193,0.000,0.499,0.894
MAG-GUT66885,0.000,0.000,0.500,0.229,0.000,0.449,0.903
MAG-GUT66889,0.000,0.000,0.000,0.985,0.907,0.952,0.933
MAG-GUT66901,0.000,0.000,1.000,0.989,0.981,0.991,0.991
MAG-GUT66915,0.000,0.000,0.000,0.706,0.000,0.849,0.910
MAG-GUT66916,0.000,0.000,1.000,0.833,0.200,0.960,0.975
MAG-GUT66918,0.000,1.000,0.988,0.982,0.967,0.978,0.970
MAG-GUT66949,0.000,0.750,0.000,0.896,0.273,0.908,0.967
MAG-GUT66953,0.000,0.000,0.000,0.885,0.500,0.900,0.877
MAG-GUT66991,0.000,0.000,0.000,0.996,0.912,0.996,0.988
MAG-GUT67012,0.000,0.000,0.000,1.000,1.000,0.995,0.974
MAG-GUT67029,0.000,0.000,0.000,0.985,0.955,0.987,0.955
MAG-GUT6708,0.000,0.000,0.000,0.998,0.995,0.997,0.992
MAG-GUT67120,0.000,0.000,0.000,0.988,0.897,0.996,0.987
MAG-GUT67224,0.000,0.000,0.000,0.976,0.889,0.987,0.989
MAG-GUT6722,0.000,0.000,0.000,0.991,0.996,0.992,0.985
MAG-GUT67253,0.000,0.000,0.000,0.889,0.333,0.925,0.878
MAG-GUT67256,0.000,0.000,0.000,0.817,0.375,0.906,0.865
MAG-GUT6727,0.000,0.000,0.000,0.997,1.000,0.998,0.996
MAG-GUT67367,0.000,0.000,0.000,0.997,0.991,0.997,0.990
MAG-GUT67531,0.000,0.000,0.000,1.000,1.000,0.998,0.994
MAG-GUT6753,0.000,0.000,0.000,0.759,0.000,0.855,0.897
MAG-GUT67550,0.000,0.000,0.000,0.996,0.991,0.995,0.994
MAG-GUT67625,0.000,0.000,0.000,1.000,0.000,0.996,0.991
MAG-GUT67681,0.000,1.000,0.500,1.000,1.000,0.998,0.997
MAG-GUT67689,0.000,0.000,0.000,0.997,0.998,0.996,0.993
MAG-GUT67723,0.000,0.000,0.000,0.975,0.889,0.992,0.962
MAG-GUT67741,0.000,0.000,0.000,0.864,0.667,0.880,0.790
MAG-GUT67770,0.000,0.000,0.000,0.992,0.828,0.994,0.983
MAG-GUT67779,0.000,0.000,0.000,0.992,0.800,0.997,0.990
MAG-GUT67799,0.000,0.000,0.000,0.818,0.182,0.883,0.873
MAG-GUT67830,0.000,0.000,0.000,0.992,0.917,0.996,0.974
MAG-GUT67839,0.000,0.000,0.000,0.972,0.813,0.985,0.975
MAG-GUT6784,0.000,0.000,0.000,0.980,1.000,0.996,0.994
MAG-GUT67975,0.000,0.000,0.000,0.991,1.000,0.984,0.953
MAG-GUT67977,0.000,0.000,0.000,0.991,0.962,0.996,0.984
MAG-GUT67985,0.000,0.000,0.000,1.000,1.000,0.984,0.797
MAG-GUT68007,0.000,0.000,0.000,0.993,0.968,0.996,0.984
MAG-GUT68023,0.000,0.000,0.000,0.993,0.897,0.995,0.989
MAG-GUT68043,0.000,0.000,0.000,0.991,1.000,0.995,0.995
MAG-GUT6806,0.000,0.000,0.000,0.214,0.000,0.772,0.889
MAG-GUT68072,0.000,0.000,0.000,0.954,0.920,0.956,0.988
MAG-GUT68086,0.000,0.000,0.000,0.853,0.167,0.924,0.892
MAG-GUT68091,0.000,0.000,0.000,0.998,0.997,0.998,0.998
MAG-GUT68111,0.000,0.000,0.000,1.000,1.000,0.974,0.800
MAG-GUT68145,0.000,0.000,0.000,0.992,0.905,0.992,0.980
MAG-GUT68157,0.000,0.000,0.000,0.991,0.920,0.996,0.990
MAG-GUT68181,0.000,0.000,0.000,0.989,0.826,0.996,0.988
MAG-GUT68189,0.000,0.000,0.000,0.995,1.000,0.990,0.960
MAG-GUT68190,0.000,0.000,0.000,0.995,1.000,0.995,0.964
MAG-GUT68197,0.000,0.000,0.000,0.992,0.848,0.994,0.984
MAG-GUT68204,0.000,1.000,0.995,0.993,0.997,0.985,0.971
MAG-GUT68216,0.000,0.000,0.000,0.871,0.500,0.897,0.878
MAG-GUT68234,0.000,0.000,0.500,0.972,1.000,0.974,0.985
MAG-GUT68241,0.000,0.000,0.000,0.162,0.000,0.476,0.901
MAG-GUT68245,0.000,1.000,0.979,0.997,0.995,0.999,0.997
MAG-GUT68260,0.000,0.000,0.000,0.844,0.286,0.910,0.885
MAG-GUT68269,0.000,0.000,0.000,0.444,0.000,0.911,0.971
MAG-GUT68301,0.000,0.000,0.000,0.613,0.556,0.799,0.898
MAG-GUT68308,0.000,0.000,0.000,0.999,0.994,0.998,0.996
MAG-GUT68311,0.000,0.000,0.000,0.922,0.696,0.920,0.981
MAG-GUT68316,0.000,1.000,0.968,0.982,0.982,0.982,0.974
MAG-GUT68371,0.000,0.000,0.667,0.205,0.000,0.480,0.883
MAG-GUT68475,0.000,0.000,0.000,0.975,0.650,0.994,0.976
MAG-GUT68537,0.000,0.000,0.000,0.984,0.968,0.984,0.989
MAG-GUT68542,0.000,0.000,1.000,0.960,0.805,0.977,0.980
MAG-GUT68561,0.000,0.000,0.000,0.997,0.998,0.998,0.994
MAG-GUT6856,0.000,0.000,0.000,0.764,0.333,0.765,0.763
MAG-GUT68570,0.000,0.000,0.000,0.875,0.333,0.930,0.882
MAG-GUT68598,0.000,0.000,0.000,0.154,0.250,0.653,0.892
MAG-GUT68629,0.000,0.000,0.000,0.989,1.000,0.997,0.993
MAG-GUT68640,0.000,0.000,0.000,0.976,1.000,0.983,0.798
MAG-GUT68642,0.000,0.000,0.000,0.992,1.000,0.990,0.961
MAG-GUT68659,0.000,0.000,0.000,0.987,0.952,0.995,0.973
MAG-GUT68697,0.000,0.000,0.000,0.996,1.000,0.993,0.969
MAG-GUT68726,0.000,0.000,0.000,0.878,0.500,0.913,0.872
MAG-GUT6873,0.000,0.000,0.000,0.998,1.000,0.998,0.994
MAG-GUT68780,0.000,0.000,0.000,0.998,0.989,0.999,0.996
MAG-GUT68785,0.000,0.000,1.000,0.845,0.643,0.959,0.984
MAG-GUT68810,0.000,0.000,0.000,0.831,0.200,0.845,0.840
MAG-GUT68858,0.000,1.000,1.000,0.970,0.829,0.975,0.982
MAG-GUT68872,0.000,0.000,0.000,0.845,0.333,0.886,0.872
MAG-GUT68960,0.000,0.000,0.000,0.819,0.600,0.963,0.982
MAG-GUT68968,0.000,0.000,0.000,0.982,1.000,0.987,0.972
MAG-GUT68996,0.000,0.000,0.000,0.984,1.000,0.998,0.996
MAG-GUT689,0.000,0.000,0.400,0.250,0.077,0.470,0.889
MAG-GUT69048,0.000,0.000,0.000,0.991,0.913,0.997,0.989
MAG-GUT69064,0.000,0.000,0.000,0.992,0.985,0.994,0.963
MAG-GUT69096,0.000,0.000,0.000,0.876,0.125,0.924,0.897
MAG-GUT69113,0.000,0.000,0.000,0.932,0.500,0.925,0.908
MAG-GUT69117,0.000,0.000,0.000,0.993,1.000,0.989,0.960
MAG-GUT69121,0.000,0.000,0.000,0.996,1.000,0.992,0.967
MAG-GUT69123,0.000,0.000,0.000,0.871,0.857,0.879,0.848
MAG-GUT69144,0.000,0.000,0.000,0.828,0.167,0.844,0.831
MAG-GUT69179,0.000,0.000,0.000,0.993,0.991,0.996,0.994
MAG-GUT69198,0.000,0.000,0.000,0.913,0.438,0.921,0.890
MAG-GUT69224,0.000,0.000,0.000,0.990,1.000,0.989,0.956
MAG-GUT69229,0.000,0.000,0.000,1.000,1.000,0.993,0.977
MAG-GUT69244,0.000,0.000,0.000,0.976,0.965,0.977,0.969
MAG-GUT69253,0.000,0.000,0.000,0.971,1.000,0.980,0.952
MAG-GUT69285,0.000,1.000,0.994,0.997,1.000,0.991,0.983
MAG-GUT6929,0.000,0.667,0.333,0.908,0.625,0.929,0.972
MAG-GUT69364,0.000,0.000,1.000,0.998,1.000,0.997,0.995
MAG-GUT69367,0.000,0.000,0.000,0.903,0.400,0.914,0.888
MAG-GUT69378,0.000,0.000,0.000,0.872,0.364,0.900,0.874
MAG-GUT69384,0.000,0.000,0.000,0.984,0.952,0.983,0.982
MAG-GUT69417,0.000,0.000,0.000,0.826,0.667,0.901,0.870
MAG-GUT69432,0.000,0.000,0.000,0.120,0.000,0.817,0.962
MAG-GUT69434,0.000,0.000,0.000,0.997,1.000,0.994,0.967
MAG-GUT69447,0.000,0.000,0.000,0.998,1.000,0.993,0.965
MAG-GUT69465,0.000,0.000,0.000,0.810,0.250,0.892,0.873
